-0.01 ;-0.03 ;1.01 ;-23.09 ;-67.60  ;2071.90
-0.01 ;-0.03 ;1.01 ;-23.10 ;-67.63  ;2072.91
-0.01 ;-0.03 ;1.01 ;-23.10 ;-67.67  ;2073.93
-0.01 ;-0.03 ;1.01 ;-23.11 ;-67.70  ;2074.94
-0.01 ;-0.03 ;1.01 ;-23.12 ;-67.73  ;2075.95
-0.01 ;-0.03 ;1.01 ;-23.12 ;-67.76  ;2076.97
-0.01 ;-0.03 ;1.01 ;-23.13 ;-67.79  ;2077.98
-0.01 ;-0.03 ;1.01 ;-23.13 ;-67.83  ;2078.99
-0.01 ;-0.03 ;1.01 ;-23.14 ;-67.86  ;2080.00
-0.01 ;-0.03 ;1.01 ;-23.14 ;-67.89  ;2081.02
-0.01 ;-0.03 ;1.01 ;-23.15 ;-67.92  ;2082.03
-0.01 ;-0.03 ;1.01 ;-23.16 ;-67.96  ;2083.04
-0.01 ;-0.03 ;1.01 ;-23.16 ;-67.99  ;2084.05
-0.01 ;-0.03 ;1.01 ;-23.17 ;-68.02  ;2085.07
-0.01 ;-0.03 ;1.01 ;-23.17 ;-68.05  ;2086.08
